epoch,loss,val_loss
20,0.00010500603093532845,0.00020753900753334165
21,9.35248244786635e-05,0.0002147175109712407
22,9.860385034698993e-05,0.00019878195598721504
23,0.00010847870726138353,0.00021593613200820982
24,0.0001123494585044682,0.00020544775179587305
0,0.001516844262368977,0.001160299638286233
1,0.0003521663893479854,0.0007748033967800438
2,0.0003002611920237541,0.0012959933374077082
3,0.0002673744747880846,0.00040733025525696576
4,0.0002326530811842531,0.00027603647322393954
5,0.00019090755085926503,0.00045157322892919183
6,0.00016755471006035805,0.0004010920529253781
7,0.00017385833780281246,0.0001990216551348567
8,0.0001672632497502491,0.00037089516990818083
9,0.00015245746180880815,0.00018290245498064905
10,0.00013194220082368702,0.0002665077045094222
11,0.00013422538177110255,0.000156973343109712
12,0.00011486122821224853,0.0003305852587800473
13,0.0001285957550862804,0.00013178418157622218
14,0.00011349590204190463,0.0003079101734329015
15,0.00012101149332011119,0.00015806460578460246
16,0.00013788329670205712,0.00010326913616154343
17,0.0001284183090319857,0.0002170262741856277
18,0.0001051950384862721,0.00019471615087240934
19,0.00011693507985910401,0.0003431892837397754
20,0.0001240618876181543,0.00034693683846853673
21,0.00010707574256230146,0.0004245807940606028
22,0.00010762945021269843,0.00023687079374212772
23,0.00010545855911914259,0.00030396899092011154
24,0.00010259282134938985,0.0001947142882272601
25,0.00010636446677381173,0.00021367303270380944
26,0.00010627895971992984,0.00032733590342104435
0,0.00043909368105232716,0.00045413864427246153
1,0.00013112126907799393,0.00011778316547861323
2,0.00010216177179245278,0.000170029656146653
3,9.451797814108431e-05,0.00015082026948221028
4,7.089986320352182e-05,0.0001751059025991708
5,6.71333255013451e-05,9.199656778946519e-05
6,6.545798532897606e-05,8.996791439130902e-05
7,6.190736894495785e-05,7.35627327230759e-05
8,5.483085988089442e-05,0.00012768687156494707
9,5.497338861459866e-05,7.982816168805584e-05
10,5.1946804887847975e-05,9.296147618442774e-05
11,5.162885645404458e-05,5.844707629876211e-05
12,4.505164179136045e-05,5.7030978496186435e-05
13,4.794924825546332e-05,8.264715870609507e-05
14,4.1824063373496756e-05,0.0001033311928040348
15,4.344600165495649e-05,0.00017168521299026906
16,4.384110070532188e-05,6.99496449669823e-05
17,4.478681876207702e-05,0.00011359968630131334
18,4.306619302951731e-05,8.770138083491474e-05
19,4.4996599172009155e-05,7.548036955995485e-05
20,4.358188743935898e-05,6.877946725580841e-05
21,3.8607446185778826e-05,7.695623207837343e-05
22,4.038641054648906e-05,0.00013273232616484165
0,4.275943501852453e-05,9.490270895184949e-05
1,4.290041033527814e-05,0.0001102704627555795
2,4.376853030407801e-05,0.00010940278298221529
3,4.018338586320169e-05,9.044069156516343e-05
4,4.014687146991491e-05,8.726867235964164e-05
5,4.157403964200057e-05,9.108828817261383e-05
6,4.674342562793754e-05,9.714519546832889e-05
7,4.257221007719636e-05,0.00010802221368066967
8,4.42747950728517e-05,0.0001023409204208292
9,4.28326748078689e-05,9.687564306659624e-05
10,4.4043037632945925e-05,0.00011435112537583336
11,4.1004135709954426e-05,0.00010172426846111193
12,4.681100836023688e-05,8.670058741699904e-05
13,4.263899609213695e-05,8.913702185964212e-05
14,4.388616434880532e-05,8.846866694511846e-05
15,4.1127874283120036e-05,8.52157172630541e-05
16,4.087588604306802e-05,9.52280533965677e-05
17,4.5668632083106786e-05,9.547994704917073e-05
18,4.087990237167105e-05,9.130133548751473e-05
19,4.0335416997550055e-05,9.183141810353845e-05
20,3.868122075800784e-05,9.495594713371247e-05
21,4.2989016947103664e-05,9.2145855887793e-05
22,4.6409193600993603e-05,9.2786067398265e-05
23,4.2128369386773556e-05,9.51918846112676e-05
24,4.50414045189973e-05,9.495690756011754e-05
25,3.882731107296422e-05,9.353239147458225e-05
0,0.000520046625752002,0.0005354922614060342
1,0.00014043963165022433,0.0001387339289067313
2,0.00010961967200273648,0.00022543207160197198
3,9.135664004134014e-05,0.00013326089538168162
4,8.772424916969612e-05,0.00018667984113562852
5,7.615417416673154e-05,7.689344056416303e-05
6,7.471997378161177e-05,0.0003837863332591951
7,5.6733864767011255e-05,0.00017588211630936712
8,5.760254862252623e-05,6.918983854120597e-05
9,5.651130777550861e-05,7.476726750610396e-05
10,5.767099355580285e-05,6.985188520047814e-05
11,5.072445492260158e-05,0.0001062478477251716
12,5.094434163765982e-05,0.00010139042569790035
13,4.5000615500612184e-05,0.00010526401456445456
14,4.9857550038723275e-05,9.939067240338773e-05
15,4.415055809658952e-05,0.00012503625475801528
16,5.1961251301690936e-05,5.1920109399361536e-05
17,4.507171252043918e-05,0.00012310885358601809
18,4.255674866726622e-05,9.899882570607588e-05
19,4.2952713556587696e-05,7.054271554807201e-05
20,4.1060389776248485e-05,6.885956099722534e-05
21,4.132041794946417e-05,7.779173756716773e-05
22,3.751340773305856e-05,9.76910232566297e-05
23,4.049440030939877e-05,0.00010497237235540524
24,3.937428482458927e-05,7.45052529964596e-05
25,4.306267510401085e-05,7.163616101024672e-05
26,3.825092062470503e-05,9.029783541336656e-05
0,2.7156410217285156,1.2333282232284546
1,0.659328818321228,0.29052603244781494
2,0.14855560660362244,0.07067637890577316
3,0.033657535910606384,0.024031715467572212
4,0.008922171778976917,0.013603489845991135
5,0.0032656402327120304,0.011534614488482475
6,0.001851137145422399,0.010996219702064991
7,0.0014817713527008891,0.009917540475726128
8,0.0013533389428630471,0.010373580269515514
9,0.0013414949644356966,0.010703501291573048
10,0.0013196642976254225,0.011356201022863388
11,0.0013183702249079943,0.010350918397307396
12,0.001310354215092957,0.011151346378028393
13,0.0013137435307726264,0.010117032565176487
14,0.001306653837673366,0.010891697369515896
15,0.0013128429418429732,0.01079241931438446
16,0.0013018999015912414,0.01005623210221529
17,0.0012950648088008165,0.011015955358743668
0,0.00048159866128116846,0.00031441784813068807
1,0.0001439075858797878,0.0008435784257017076
2,0.00012492344831116498,0.00012991807307116687
3,0.00010434635623823851,0.00013981270603835583
4,8.833945321384817e-05,7.680244016228244e-05
5,7.811046816641465e-05,0.00036594676203094423
6,6.999567995080724e-05,0.00023543370480183512
7,6.256383494473994e-05,0.00011441120295785367
8,5.272540875012055e-05,0.00015805131988599896
9,5.777172918897122e-05,0.00033558098948560655
10,5.7655390264699236e-05,0.00014772040594834834
11,4.813047416973859e-05,0.00014701412874273956
12,5.157072882866487e-05,8.578671986469999e-05
13,4.919321145280264e-05,0.00014374063175637275
14,4.9146849050885066e-05,6.775273504899815e-05
15,4.4127085857326165e-05,0.00010015898442361504
16,4.417490345076658e-05,7.673326035728678e-05
17,4.262069705873728e-05,0.0001903819211293012
18,4.694142990047112e-05,9.209581185132265e-05
19,3.954722706112079e-05,0.00013581170060206205
20,4.340236046118662e-05,0.00010518485942156985
21,3.913793261745013e-05,9.10964299691841e-05
22,3.963600465795025e-05,7.259809353854507e-05
23,4.268258999218233e-05,0.0001094207473215647
24,4.134831760893576e-05,7.666376768611372e-05
0,0.0006415368989109993,0.0005327628459781408
1,0.00017259528976865113,0.0005184065666981041
2,0.00013666834274772555,0.0004219588590785861
3,0.00011448596342233941,0.000169962557265535
4,0.00010360832675360143,0.0001890134735731408
5,8.6396568804048e-05,0.00021009400370530784
6,9.140664042206481e-05,0.0004312736273277551
7,8.741783676669002e-05,0.0002043446438619867
8,7.646562880836427e-05,0.0003393157967366278
9,6.820035923738033e-05,9.525645145913586e-05
10,6.611521530430764e-05,0.00013186383876018226
11,6.552098784595728e-05,0.00019891838019248098
12,6.209561979630962e-05,0.0001781813334673643
13,5.8832039940170944e-05,0.00012083093315595761
14,5.555127063416876e-05,8.647108188597485e-05
15,6.104852946009487e-05,0.00010455001029185951
16,5.915316432947293e-05,0.00015548332885373384
17,5.263039201963693e-05,0.00010290236241417006
18,4.898750194115564e-05,9.222242806572467e-05
19,4.717731280834414e-05,0.00010944859241135418
20,4.7505229304078966e-05,0.00010630112956278026
21,5.06898904859554e-05,9.253220196114853e-05
22,5.557477197726257e-05,9.300789679400623e-05
23,5.29592543898616e-05,0.00010873893916141242
24,5.278432945488021e-05,0.00011766431271098554
0,0.0024457958061248064,0.005509021691977978
1,0.0004945304826833308,0.0011584451422095299
2,0.00030378668452613056,0.000670095847453922
3,0.00027435642550699413,0.0007842164486646652
4,0.00024573595146648586,0.00041214379598386586
5,0.00021705364633817226,0.0003669062862172723
6,0.00021459429990500212,0.000528099830262363
7,0.0001947169948834926,0.0002683201164472848
8,0.00018312360043637455,0.0003089435340370983
9,0.00016663450514897704,0.0002592485398054123
10,0.00015423685545101762,0.00027334867627359927
11,0.00014352008292917162,0.00029769461252726614
12,0.00012970741954632103,0.0005523253348655999
13,0.00014442500832956284,0.00019822767353616655
14,0.00012313631305005401,0.00022828996588941664
15,0.00011951247870456427,0.0003086507203988731
16,0.00011949795589316636,0.00020320246403571218
17,0.00012152545241406187,0.00017640298756305128
18,0.00010982132516801357,0.0001720407890388742
19,0.0001244406885234639,0.0001809731766115874
20,0.00010209243919234723,0.0001785553467925638
21,9.613072325009853e-05,0.00023010361474007368
22,0.00010317863780073822,0.00015945496852509677
23,0.0001029737395583652,0.00018882208678405732
24,0.00011090579209849238,0.00019280979176983237
25,9.136967855738476e-05,0.00014049977471586317
26,0.00010326552001060918,0.00016863300697878003
27,0.00010562382522039115,0.0001579475065227598
28,0.00010025625670095906,0.0001536755880806595
29,9.536980360280722e-05,0.0001626613811822608
30,9.799598774407059e-05,0.00018190736591350287
31,9.437176049686968e-05,0.00017424332327209413
32,0.0001030757775879465,0.00017548921459820122
33,0.00010239452967653051,0.00015877612167969346
34,9.525637869955972e-05,0.0001568621810292825
35,9.578276512911543e-05,0.00018292473396286368
0,0.0005228276713751256,0.000886478228494525
1,0.00016611747560091317,0.0003395654493942857
2,0.00013277212565299124,0.00019580421212594956
3,0.00012029648496536538,0.00014508614549413323
4,0.0001048317426466383,9.483232133788988e-05
5,7.266057218657807e-05,0.00016296535613946617
6,7.80998743721284e-05,7.57330926717259e-05
7,6.98189323884435e-05,8.943206194089726e-05
8,7.058603659970686e-05,0.00011822233500424773
9,6.812912033637986e-05,0.00021849335462320596
10,6.051040691090748e-05,0.00010437049786560237
11,6.044720794307068e-05,9.660413343226537e-05
12,5.83335968258325e-05,0.00010315812687622383
13,5.525430970010348e-05,7.943913078634068e-05
14,5.2324365242384374e-05,9.704662079457194e-05
15,5.531267015612684e-05,0.00013947099796496332
16,5.1527127652661875e-05,7.388202357105911e-05
17,5.377046181820333e-05,7.466557144653052e-05
18,5.0589191232575104e-05,0.00010585260315565392
19,4.654036820284091e-05,9.957563452189788e-05
20,4.642385465558618e-05,0.00014971880591474473
21,4.507070843828842e-05,0.00010091940930578858
22,4.6793618821538985e-05,9.480054723098874e-05
23,4.844627983402461e-05,9.881925507215783e-05
24,4.5021206460660324e-05,8.39723797980696e-05
25,4.609818643075414e-05,7.693233783356845e-05
26,4.5159078581491485e-05,0.00010563343676039949
0,0.0007485077367164195,0.0004698001721408218
1,0.00017638276040088385,0.0007734824321232736
2,0.00015325813728850335,0.00044087061542086303
3,0.00011371518485248089,0.0003220413054805249
4,0.00011053570779040456,0.00025521975476294756
5,9.979091555578634e-05,0.000242422625888139
6,8.94600452738814e-05,0.00013821720494888723
7,8.551937935408205e-05,0.00022918308968655765
8,9.536669676890597e-05,0.00033504131715744734
9,9.011678048409522e-05,0.00010915360326180235
10,7.044414087431505e-05,0.00014958922110963613
11,6.684000982204452e-05,0.00018821307457983494
12,6.277878128457814e-05,0.00015494803665205836
13,5.8644855016609654e-05,9.627262625144795e-05
14,5.533627336262725e-05,0.0001046817415044643
15,5.719620094168931e-05,8.031082688830793e-05
16,5.500192128238268e-05,8.148011693265289e-05
17,5.0843846111092716e-05,0.00011525004083523527
18,5.41648332728073e-05,0.00012577956658788025
19,4.907673064735718e-05,8.822458767099306e-05
20,5.3517811466008425e-05,0.000114532740553841
21,5.128316843183711e-05,8.906636503525078e-05
22,4.963987521477975e-05,0.00012089709343854338
23,4.854372673435137e-05,0.0001430210832040757
24,5.284324652166106e-05,0.00012611440615728498
25,5.065530422143638e-05,0.00014637887943536043
