epoch,loss,val_loss
88,6.489396037068218e-05,8.699347381480038e-05
89,6.227544508874416e-05,8.584486931795254e-05
90,6.321020919131115e-05,8.567085751565173e-05
91,6.321796536212787e-05,8.556457760278136e-05
92,6.181378557812423e-05,8.623705798527226e-05
93,6.053497054381296e-05,8.51800650707446e-05
94,6.21240833424963e-05,8.525922748958692e-05
95,6.393473449861631e-05,8.576521940995008e-05
96,6.107069202698767e-05,8.414497278863564e-05
97,5.8605226513464004e-05,8.399518992519006e-05
98,5.7734148867893964e-05,8.383949170820415e-05
99,6.300648237811401e-05,8.40277862153016e-05
100,5.946243618382141e-05,8.395117765758187e-05
101,6.082652907934971e-05,8.303220238303766e-05
102,5.917526868870482e-05,8.256569708464667e-05
103,6.148675311123952e-05,8.229315426433459e-05
104,5.862828766112216e-05,8.222568430937827e-05
105,5.774252349510789e-05,8.25817696750164e-05
106,5.880986645934172e-05,8.217167487600818e-05
107,6.0691003454849124e-05,8.129908383125439e-05
108,6.075479177525267e-05,8.175606490112841e-05
109,5.861861791345291e-05,8.165775216184556e-05
110,5.714763028663583e-05,8.166047336999327e-05
111,5.819878788315691e-05,8.108474139589816e-05
112,5.826014603371732e-05,8.079403050942346e-05
113,5.8685494877863675e-05,8.080132829491049e-05
114,5.898503877688199e-05,8.154268289217725e-05
115,5.7682147598825395e-05,8.041998080443591e-05
116,5.631254316540435e-05,8.059473475441337e-05
117,6.0330643464112654e-05,8.072287891991436e-05
118,6.088398731662892e-05,8.02919312263839e-05
119,5.5582073400728405e-05,7.958601781865582e-05
120,5.691960905096494e-05,7.949598511913791e-05
121,5.446552677312866e-05,7.944730168674141e-05
122,5.6599255913170055e-05,7.923439989099279e-05
123,5.689518366125412e-05,7.940451905597001e-05
124,5.90900017414242e-05,7.905703387223184e-05
125,5.3304909670259804e-05,7.933154847705737e-05
126,5.543870429391973e-05,7.86254313425161e-05
127,5.779781349701807e-05,7.87697863415815e-05
128,5.6673918152228e-05,7.899380580056459e-05
129,5.693877028534189e-05,7.894321606727317e-05
130,5.4424352128989995e-05,7.843810453778133e-05
131,5.706093361368403e-05,7.818032463546842e-05
132,5.758423139923252e-05,7.807003566995263e-05
133,5.625409903586842e-05,7.830907998140901e-05
134,5.6612028856761754e-05,7.80208210926503e-05
135,5.855376002728008e-05,7.75106018409133e-05
136,5.483662607730366e-05,7.79254623921588e-05
137,5.490536568686366e-05,7.787485810695216e-05
138,5.785521352663636e-05,7.748161442577839e-05
139,5.411473466665484e-05,7.757623825455084e-05
140,5.607877028523944e-05,7.792789983795956e-05
141,5.479843093780801e-05,7.741613808320835e-05
142,5.591820445260964e-05,7.71591003285721e-05
143,5.4623858886770904e-05,7.712648221058771e-05
144,5.3556716011371464e-05,7.714413368375972e-05
145,5.509744369192049e-05,7.709462806815282e-05
146,5.846844214829616e-05,7.686949538765475e-05
147,5.8039942814502865e-05,7.685813761781901e-05
148,5.41689369129017e-05,7.68919926485978e-05
149,5.1444694690871984e-05,7.701700087636709e-05
150,5.371410588850267e-05,7.652810745639727e-05
151,5.4972857469692826e-05,7.654437649762258e-05
152,5.470713222166523e-05,7.65374134061858e-05
153,5.476250225910917e-05,7.663551514269784e-05
154,5.481551488628611e-05,7.663269934710115e-05
155,5.4132891818881035e-05,7.687515608267859e-05
156,5.600134318228811e-05,7.637082308065146e-05
157,5.409683581092395e-05,7.600996468681842e-05
158,5.1758393965428695e-05,7.61289193178527e-05
159,5.259637691779062e-05,7.588456355733797e-05
160,5.573063754127361e-05,7.58911992306821e-05
161,5.2893374231643975e-05,7.576694042654708e-05
162,5.6356519053224474e-05,7.57502275519073e-05
163,5.2599250921048224e-05,7.572922913823277e-05
164,5.5678130593150854e-05,7.562689279438928e-05
165,5.140709617990069e-05,7.55879154894501e-05
166,5.363584932638332e-05,7.57737725507468e-05
167,5.145407703821547e-05,7.564409315818921e-05
168,5.4878790251677856e-05,7.517797348555177e-05
169,5.396513006417081e-05,7.531520532211289e-05
170,5.076147135696374e-05,7.545690459664911e-05
171,5.2604067604988813e-05,7.509469287469983e-05
172,5.153850725037046e-05,7.511011062888429e-05
173,5.610984590020962e-05,7.47984231566079e-05
174,5.122834409121424e-05,7.480137719539925e-05
175,4.795044151251204e-05,7.482070941478014e-05
176,5.2548064559232444e-05,7.45013021514751e-05
177,5.1098031690344214e-05,7.42718402761966e-05
178,5.055128349340521e-05,7.455168815795332e-05
179,5.290512490319088e-05,7.404159987345338e-05
180,5.3483574447454885e-05,7.42698393878527e-05
181,5.2012452215421945e-05,7.400555477943271e-05
182,5.177324783289805e-05,7.431741687469184e-05
183,5.079726179246791e-05,7.396775617962703e-05
184,5.35877697984688e-05,7.397114677587524e-05
185,5.021961987949908e-05,7.373681000899523e-05
186,5.179701474844478e-05,7.34233035473153e-05
187,5.1037022785749286e-05,7.357120921369642e-05
188,5.1147642807336524e-05,7.359578739851713e-05
189,5.206177229410969e-05,7.373886182904243e-05
190,5.297803727444261e-05,7.391752296825871e-05
191,5.052980486652814e-05,7.439383625751361e-05
192,5.161319495528005e-05,7.324523903662339e-05
193,5.041638360125944e-05,7.305869075935334e-05
194,5.412815880845301e-05,7.32421176508069e-05
195,5.127528856974095e-05,7.313486275961623e-05
196,5.408972720033489e-05,7.305420149350539e-05
197,5.010298264096491e-05,7.312416710192338e-05
198,4.9247759307036176e-05,7.31175605324097e-05
199,4.9370111810276285e-05,7.30735991965048e-05
0,0.0026176839601248503,0.00016136195336002856
1,0.00018790620379149914,8.879015513230115e-05
2,5.8577741583576426e-05,6.822014256613329e-05
3,4.8756181058706716e-05,6.513041444122791e-05
4,4.657102908822708e-05,6.610465788980946e-05
5,4.636846642824821e-05,6.423984450520948e-05
6,4.661663842853159e-05,7.093822932802141e-05
7,4.714801616501063e-05,6.860260327812284e-05
8,4.314281977713108e-05,6.07193069299683e-05
9,4.303847890696488e-05,5.8845202147495e-05
10,4.530282240011729e-05,5.966108074062504e-05
11,4.128891305299476e-05,6.0292026319075376e-05
12,4.1224433516617864e-05,5.629099905490875e-05
13,4.08591513405554e-05,6.111120455898345e-05
14,3.853790622088127e-05,5.4334548622136936e-05
15,3.867388659273274e-05,5.437607251224108e-05
16,3.5859517083736137e-05,5.538006007554941e-05
17,3.647794437711127e-05,5.157470513950102e-05
18,3.5400913475314155e-05,5.140834764461033e-05
19,3.578011819627136e-05,5.4380205256165937e-05
20,3.43448446074035e-05,5.1430444727884606e-05
21,3.516031938488595e-05,4.8041678383015096e-05
22,3.4479875466786325e-05,5.205282286624424e-05
23,3.226652916055173e-05,5.658964073518291e-05
24,3.34865071636159e-05,4.664182415581308e-05
25,3.1421586754731834e-05,5.353086453396827e-05
26,3.669357465696521e-05,5.029539534007199e-05
27,3.416378967813216e-05,4.629125032806769e-05
28,3.350809129187837e-05,5.298258110997267e-05
29,3.067204306717031e-05,4.341964813647792e-05
30,3.0276176403276622e-05,4.285466275177896e-05
31,2.980572207889054e-05,4.220963455736637e-05
32,3.055872366530821e-05,4.641068881028332e-05
33,3.3989108487730846e-05,4.115023693884723e-05
34,2.6782860004459508e-05,4.242784052621573e-05
35,3.2412488508271053e-05,4.4495402107713744e-05
36,2.7386478905100375e-05,4.69192054879386e-05
37,2.8985350581933744e-05,4.152310066274367e-05
38,2.5799303330131806e-05,3.842831574729644e-05
39,2.553753074607812e-05,4.96444663440343e-05
40,2.906690860982053e-05,4.30788604717236e-05
41,2.5215895220753737e-05,3.816254684352316e-05
42,2.5794442990445532e-05,3.994737926404923e-05
43,2.767393016256392e-05,4.6453449613181874e-05
44,2.7613157726591453e-05,3.841521174763329e-05
45,2.7561110982787795e-05,4.517768684308976e-05
46,3.057835056097247e-05,3.745093272300437e-05
47,2.398475589870941e-05,4.187584272585809e-05
48,2.8205786293256097e-05,3.78501063096337e-05
49,2.3855531253502704e-05,3.830705463769846e-05
50,2.4820577891659923e-05,3.813892908510752e-05
51,2.31735084526008e-05,3.560615368769504e-05
52,2.1992607798893005e-05,4.0076716686598957e-05
53,2.416983261355199e-05,3.582741192076355e-05
54,2.1598667444777675e-05,3.614845991251059e-05
55,2.2725193048245274e-05,3.6310717405285686e-05
56,2.289663279952947e-05,3.763505083043128e-05
57,2.157281596737448e-05,3.4874497941927984e-05
58,2.129274798789993e-05,3.5402037610765547e-05
59,2.230066093034111e-05,3.705324706970714e-05
60,2.1446232494781725e-05,3.5625515010906383e-05
61,2.312230753886979e-05,3.4909073292510584e-05
62,2.1353853298933245e-05,3.5121200198773295e-05
63,2.1051087969681248e-05,3.400290006538853e-05
64,2.0742572814924642e-05,3.42596867994871e-05
65,2.0556875824695453e-05,3.41862796631176e-05
66,2.344102722418029e-05,3.3673408324830234e-05
67,2.084267180180177e-05,3.3162588806590065e-05
68,1.9567554772947915e-05,3.3985543268499896e-05
69,2.001563370868098e-05,3.301269680378027e-05
70,1.9803785107797012e-05,3.310832835268229e-05
71,1.958644497790374e-05,3.8610887713730335e-05
72,1.9947969121858478e-05,3.512051625875756e-05
73,1.9413006157265045e-05,3.519404344842769e-05
74,2.117457552230917e-05,3.262228347011842e-05
75,2.036824844253715e-05,3.339722388773225e-05
76,1.9746106772799976e-05,3.431069490034133e-05
77,2.003031113417819e-05,3.300779644632712e-05
78,2.008009141718503e-05,3.28592759615276e-05
79,2.1494181055459194e-05,4.3864594772458076e-05
80,2.1423862563096918e-05,3.279784141341224e-05
81,1.9685829101945274e-05,3.2572275813436136e-05
82,1.9627332221716642e-05,3.2349689718103036e-05
83,1.9594552213675343e-05,3.3776381314964965e-05
84,1.925409560499247e-05,3.3211923437193036e-05
85,2.007496186706703e-05,3.224092870368622e-05
86,2.0751018382725306e-05,3.296211070846766e-05
87,1.9253589925938286e-05,3.330472100060433e-05
88,1.9252220226917416e-05,3.222199666197412e-05
89,1.8818758690031245e-05,3.402805305086076e-05
90,2.028517337748781e-05,3.144209767924622e-05
91,1.9760389477596618e-05,3.937325163860805e-05
92,2.2026182705303654e-05,4.0338771214010194e-05
93,2.0642106392187998e-05,3.445127003942616e-05
94,1.8691040168050677e-05,3.733767516678199e-05
95,1.9024453649763018e-05,3.409639248275198e-05
96,1.864427213149611e-05,3.057563662878238e-05
97,1.950733712874353e-05,3.574111178750172e-05
98,1.9882239939761348e-05,3.1381732696900144e-05
99,1.9158933355356567e-05,3.575367372832261e-05
0,0.0012374881189316511,0.0003303231205791235
1,0.0002185604680562392,0.00019168165454175323
2,0.0001760895538609475,0.0001597744703758508
3,0.0001517908531241119,0.00014492517220787704
4,0.00015407423779834062,0.0001503897219663486
5,0.00012921639427077025,0.000136104179546237
6,0.00015106551290955395,0.0001371338003082201
7,0.00011640669254120439,0.00019809225341305137
8,0.00011742830974981189,0.00014601483417209238
9,0.00011377052578609437,0.00014635207480750978
10,0.00010176020441576838,0.00017013670003507286
11,0.00010452386050019413,0.00021004992595408112
12,9.515011333860457e-05,0.0001591856562299654
13,0.00010647869930835441,0.00015268726565409452
14,0.00010605848365230486,0.00016198705998249352
15,9.512720862403512e-05,0.00013630899775307626
0,0.0022510532289743423,0.0001718017301755026
1,0.000302626722259447,0.00016207853332161903
2,0.0001993935729842633,0.00015037231787573546
3,0.00016529120330233127,0.00014992262003943324
4,0.00018833014473784715,0.00017045196727849543
5,0.00015530356904491782,0.00014663887850474566
6,0.00014417667989619076,0.00014658937288913876
7,0.00012078549480065703,0.0001389013195876032
8,0.00012848236656282097,0.00014012062456458807
9,0.00012610772682819515,0.0001345066266367212
10,0.00013307886547408998,0.00015723094111308455
11,0.00012342094851192087,0.0001243468577740714
12,0.00013485980161931366,0.00011970094055868685
13,0.00011569391790544614,0.00012828577018808573
14,0.00011363262456143275,0.00012239142961334437
15,0.00010778800788102672,0.00013803165347781032
16,0.00010637928789947182,0.00013601273531094193
17,0.00012018770939903334,0.00012740353122353554
18,0.0001107407733798027,0.0001292418601224199
19,9.743367263581604e-05,0.00012499597505666316
20,0.00012804330617655069,0.0001240711280843243
21,0.00011650736996671185,0.00012329098535701632
22,9.868426423054188e-05,0.00012417248217388988
0,0.0017001262167468667,0.0005330845597200096
1,0.00023623151355423033,0.0002301316853845492
2,0.00017771362036000937,0.00022134368191473186
3,0.0001852613058872521,0.0002253321436000988
4,0.00014833090244792402,0.00017339931218884885
5,0.0001519299257779494,0.00016107138071674854
6,0.0001588242594152689,0.00015106344653759152
7,0.00012967824295628816,0.00018900714349001646
8,0.00013363792095333338,0.0001657095563132316
9,9.708003199193627e-05,0.00014331187412608415
10,0.0001151122705778107,0.00014100357657298446
11,0.00010265511809848249,0.0001339977898169309
12,0.00011738351895473897,0.00014404919056687504
13,0.00010668169124983251,0.00015319843078032136
14,0.00010309442586731166,0.000176148911123164
15,0.00010885520896408707,0.00016345616313628852
16,0.00010559298971202224,0.00015005834575276822
17,0.00010886114614550024,0.00014340152847580612
18,0.00011104495206382126,0.0001358588197035715
19,9.257541387341917e-05,0.0001396447332808748
20,9.099989256355911e-05,0.0001558503572596237
21,9.314747148891911e-05,0.00013998686335980892
